"BehaviorSpace results (NetLogo 6.0.1)"
"pollution.nlogo"
"experiment"
"08/16/2018 16:05:58:533 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","punishedTurtlesWeight","surroundingWasteWeight","punishedCounterWeight","cleaningAmount","agentNumber","wasteAmount","[step]","mean [pollution] of patches"
"3072","1","0","0.5","0.02","300","15","1000","0"
"3074","1","0","0.5","0.02","300","15","1000","0"
"3073","1","0","0.5","0.02","300","15","1000","0"
"3075","1","0","0.5","0.02","300","15","1000","0"
"3076","1","0","0.5","0.02","300","15","1000","0"
"3077","1","0","0.5","0.02","300","15","1000","0"
"3078","1","0","0.5","0.02","300","15","1000","0"
"3079","1","0","0.5","0.02","300","15","1000","0"
"3080","1","0","0.5","0.02","300","15","1000","0"
"3081","1","0","0.5","0.02","300","15","1000","0"
"3082","1","0","0.5","0.02","300","15","1000","0"
"3083","1","0","0.5","0.02","300","15","1000","0"
"3084","1","0","0.5","0.02","300","15","1000","0"
"3085","1","0","0.5","0.02","300","15","1000","0"
"3086","1","0","0.5","0.02","300","15","1000","0"
"3087","1","0","0.5","0.02","300","15","1000","0"
"3088","1","0","0.5","0.02","300","15","1000","0"
"3089","1","0","0.5","0.02","300","15","1000","0"
"3090","1","0","0.5","0.02","300","15","1000","0"
"3091","1","0","0.75","0.02","300","15","1000","0"
"3092","1","0","0.75","0.02","300","15","1000","0"
"3093","1","0","0.75","0.02","300","15","1000","0"
"3094","1","0","0.75","0.02","300","15","1000","0"
"3096","1","0","0.75","0.02","300","15","1000","0"
"3095","1","0","0.75","0.02","300","15","1000","0"
"3097","1","0","0.75","0.02","300","15","1000","0"
"3098","1","0","0.75","0.02","300","15","1000","0"
"3099","1","0","0.75","0.02","300","15","1000","0"
"3100","1","0","0.75","0.02","300","15","1000","0"
"3101","1","0","0.75","0.02","300","15","1000","0"
"3102","1","0","0.75","0.02","300","15","1000","0"
"3103","1","0","0.75","0.02","300","15","1000","0"
"3104","1","0","0.75","0.02","300","15","1000","0"
"3105","1","0","0.75","0.02","300","15","1000","0"
"3106","1","0","0.75","0.02","300","15","1000","0"
"3107","1","0","0.75","0.02","300","15","1000","0"
"3108","1","0","0.75","0.02","300","15","1000","0"
"3109","1","0","0.75","0.02","300","15","1000","0"
"3110","1","0","0.75","0.02","300","15","1000","0"
"3111","1","0","0.75","0.02","300","15","1000","0"
"3112","1","0","0.75","0.02","300","15","1000","0"
"3113","1","0","0.75","0.02","300","15","1000","0"
"3114","1","0","0.75","0.02","300","15","1000","0"
"3115","1","0","0.75","0.02","300","15","1000","0"
"3116","1","0","0.75","0.02","300","15","1000","0"
"3117","1","0","0.75","0.02","300","15","1000","0"
"3118","1","0","0.75","0.02","300","15","1000","0"
"3119","1","0","0.75","0.02","300","15","1000","0"
"3120","1","0","0.75","0.02","300","15","1000","0"
"3121","1","0","1","0.02","300","15","1000","0"
"3123","1","0","1","0.02","300","15","1000","0"
"3122","1","0","1","0.02","300","15","1000","0"
"3124","1","0","1","0.02","300","15","1000","0"
"3125","1","0","1","0.02","300","15","1000","0"
"3126","1","0","1","0.02","300","15","1000","0"
"3127","1","0","1","0.02","300","15","1000","0"
"3128","1","0","1","0.02","300","15","1000","0"
"3129","1","0","1","0.02","300","15","1000","0"
"3130","1","0","1","0.02","300","15","1000","0"
"3131","1","0","1","0.02","300","15","1000","0"
"3132","1","0","1","0.02","300","15","1000","0"
"3133","1","0","1","0.02","300","15","1000","0"
"3134","1","0","1","0.02","300","15","1000","0"
"3135","1","0","1","0.02","300","15","1000","0"
"3136","1","0","1","0.02","300","15","1000","0"
"3137","1","0","1","0.02","300","15","1000","0"
"3138","1","0","1","0.02","300","15","1000","0"
"3139","1","0","1","0.02","300","15","1000","0"
"3141","1","0","1","0.02","300","15","1000","0"
"3140","1","0","1","0.02","300","15","1000","0"
"3142","1","0","1","0.02","300","15","1000","0"
"3143","1","0","1","0.02","300","15","1000","0"
"3144","1","0","1","0.02","300","15","1000","0"
"3145","1","0","1","0.02","300","15","1000","0"
"3146","1","0","1","0.02","300","15","1000","0"
"3147","1","0","1","0.02","300","15","1000","0"
"3148","1","0","1","0.02","300","15","1000","0"
"3149","1","0","1","0.02","300","15","1000","0"
"3150","1","0","1","0.02","300","15","1000","0"
"3151","1","0.25","0","0.02","300","15","1000","0.3642975206611829"
"3152","1","0.25","0","0.02","300","15","1000","0.33507805325989654"
"3153","1","0.25","0","0.02","300","15","1000","0.4312580348944176"
"3154","1","0.25","0","0.02","300","15","1000","0.3531313131313344"
"3155","1","0.25","0","0.02","300","15","1000","0.2984022038567718"
"3156","1","0.25","0","0.02","300","15","1000","0.30640955004594067"
"3157","1","0.25","0","0.02","300","15","1000","0.35046831955925245"
"3158","1","0.25","0","0.02","300","15","1000","0.29946740128561"
"3159","1","0.25","0","0.02","300","15","1000","0.3716620752984577"
"3160","1","0.25","0","0.02","300","15","1000","0.30354453627183187"
"3161","1","0.25","0","0.02","300","15","1000","0.37966942148761984"
"3162","1","0.25","0","0.02","300","15","1000","0.34942148760332914"
"3163","1","0.25","0","0.02","300","15","1000","0.43392102846650793"
"3164","1","0.25","0","0.02","300","15","1000","0.29792470156108064"
"3165","1","0.25","0","0.02","300","15","1000","0.4045362718090216"
"3166","1","0.25","0","0.02","300","15","1000","0.3712580348944225"
"3167","1","0.25","0","0.02","300","15","1000","0.40681359044997134"
"3168","1","0.25","0","0.02","300","15","1000","0.40157943067036267"
"3170","1","0.25","0","0.02","300","15","1000","0.3012304866850559"
"3169","1","0.25","0","0.02","300","15","1000","0.39994490358128515"
"3171","1","0.25","0","0.02","300","15","1000","0.22988062442610263"
"3172","1","0.25","0","0.02","300","15","1000","0.3691460055096599"
"3173","1","0.25","0","0.02","300","15","1000","0.32080808080810325"
"3174","1","0.25","0","0.02","300","15","1000","0.3176675849403363"
"3175","1","0.25","0","0.02","300","15","1000","0.3459504132231642"
"3176","1","0.25","0","0.02","300","15","1000","0.3580348943985548"
"3177","1","0.25","0","0.02","300","15","1000","0.3926538108356537"
"3178","1","0.25","0","0.02","300","15","1000","0.3694031221304215"
"3179","1","0.25","0","0.02","300","15","1000","0.31142332415062124"
"3180","1","0.25","0","0.02","300","15","1000","0.4915151515151712"
"3181","1","0.25","0.25","0.02","300","15","1000","0.309550045913698"
"3182","1","0.25","0.25","0.02","300","15","1000","0.3114967860422624"
"3183","1","0.25","0.25","0.02","300","15","1000","0.41125803489442364"
"3184","1","0.25","0.25","0.02","300","15","1000","0.20567493112949511"
"3185","1","0.25","0.25","0.02","300","15","1000","0.3051056014692618"
"3186","1","0.25","0.25","0.02","300","15","1000","0.42211202938478154"
"3188","1","0.25","0.25","0.02","300","15","1000","0.32297520661159074"
"3187","1","0.25","0.25","0.02","300","15","1000","0.3069605142332627"
"3189","1","0.25","0.25","0.02","300","15","1000","0.28637281910011725"
"3190","1","0.25","0.25","0.02","300","15","1000","0.275316804407736"
"3191","1","0.25","0.25","0.02","300","15","1000","0.2903213957759655"
"3192","1","0.25","0.25","0.02","300","15","1000","0.37399449035815174"
"3193","1","0.25","0.25","0.02","300","15","1000","0.2726905417814724"
"3194","1","0.25","0.25","0.02","300","15","1000","0.3709825528007592"
"3195","1","0.25","0.25","0.02","300","15","1000","0.37526170798899966"
"3196","1","0.25","0.25","0.02","300","15","1000","0.2122497704316116"
"3197","1","0.25","0.25","0.02","300","15","1000","0.3648117539026818"
"3198","1","0.25","0.25","0.02","300","15","1000","0.30743801652895186"
"3199","1","0.25","0.25","0.02","300","15","1000","0.39105601469239837"
"3200","1","0.25","0.25","0.02","300","15","1000","0.4274747474747712"
"3201","1","0.25","0.25","0.02","300","15","1000","0.2953719008264685"
"3202","1","0.25","0.25","0.02","300","15","1000","0.3518273645546617"
"3203","1","0.25","0.25","0.02","300","15","1000","0.3517171717171953"
"3204","1","0.25","0.25","0.02","300","15","1000","0.3844811753902917"
"3205","1","0.25","0.25","0.02","300","15","1000","0.3533149678604487"
"3206","1","0.25","0.25","0.02","300","15","1000","0.3882460973370306"
"3207","1","0.25","0.25","0.02","300","15","1000","0.3663911845730274"
"3208","1","0.25","0.25","0.02","300","15","1000","0.34080808080810426"
"3209","1","0.25","0.25","0.02","300","15","1000","0.29351698806246357"
"3210","1","0.25","0.25","0.02","300","15","1000","0.2954637281910262"
"3211","1","0.25","0.5","0.02","300","15","1000","0.27313131313133365"
"3213","1","0.25","0.5","0.02","300","15","1000","0.26404040404042334"
"3212","1","0.25","0.5","0.02","300","15","1000","0.280404040404063"
"3214","1","0.25","0.5","0.02","300","15","1000","0.41876951331498974"
"3215","1","0.25","0.5","0.02","300","15","1000","0.36688705234162117"
"3216","1","0.25","0.5","0.02","300","15","1000","0.35414141414144096"
"3217","1","0.25","0.5","0.02","300","15","1000","0.2965289256198497"
"3218","1","0.25","0.5","0.02","300","15","1000","0.2652525252525479"
"3219","1","0.25","0.5","0.02","300","15","1000","0.3464462809917586"
"3220","1","0.25","0.5","0.02","300","15","1000","0.308668503213982"
"3221","1","0.25","0.5","0.02","300","15","1000","0.33289256198350226"
"3222","1","0.25","0.5","0.02","300","15","1000","0.3224609733700839"
"3223","1","0.25","0.5","0.02","300","15","1000","0.31221303948579204"
"3224","1","0.25","0.5","0.02","300","15","1000","0.29581267217632906"
"3225","1","0.25","0.5","0.02","300","15","1000","0.4053259871441893"
"3227","1","0.25","0.5","0.02","300","15","1000","0.32229568411388565"
"3226","1","0.25","0.5","0.02","300","15","1000","0.3595959595959806"
"3228","1","0.25","0.5","0.02","300","15","1000","0.3468135904499746"
"3229","1","0.25","0.5","0.02","300","15","1000","0.25742883379249437"
"3230","1","0.25","0.5","0.02","300","15","1000","0.3241322314049845"
"3231","1","0.25","0.5","0.02","300","15","1000","0.45539026629937934"
"3232","1","0.25","0.5","0.02","300","15","1000","0.29061524334253663"
"3233","1","0.25","0.5","0.02","300","15","1000","0.3533516988062661"
"3234","1","0.25","0.5","0.02","300","15","1000","0.3366023875115046"
"3235","1","0.25","0.5","0.02","300","15","1000","0.32284664830121884"
"3236","1","0.25","0.5","0.02","300","15","1000","0.3868870523416208"
"3237","1","0.25","0.5","0.02","300","15","1000","0.2586776859504371"
"3238","1","0.25","0.5","0.02","300","15","1000","0.2879522497704544"
"3239","1","0.25","0.5","0.02","300","15","1000","0.38730945821856927"
"3240","1","0.25","0.5","0.02","300","15","1000","0.34393021120295714"
"3241","1","0.25","0.75","0.02","300","15","1000","0.19215794306705877"
"3242","1","0.25","0.75","0.02","300","15","1000","0.25586776859506144"
"3243","1","0.25","0.75","0.02","300","15","1000","0.34216712580351066"
"3244","1","0.25","0.75","0.02","300","15","1000","0.2968227731864291"
"3245","1","0.25","0.75","0.02","300","15","1000","0.35531680440773933"
"3246","1","0.25","0.75","0.02","300","15","1000","0.31028466483014144"
"3248","1","0.25","0.75","0.02","300","15","1000","0.2433241505969041"
"3247","1","0.25","0.75","0.02","300","15","1000","0.28853994490360707"
"3249","1","0.25","0.75","0.02","300","15","1000","0.3555555555555732"
"3250","1","0.25","0.75","0.02","300","15","1000","0.3509641873278468"
"3251","1","0.25","0.75","0.02","300","15","1000","0.29153351698808705"
"3252","1","0.25","0.75","0.02","300","15","1000","0.2642791551882699"
"3253","1","0.25","0.75","0.02","300","15","1000","0.2908356290174719"
"3254","1","0.25","0.75","0.02","300","15","1000","0.3134618916437345"
"3255","1","0.25","0.75","0.02","300","15","1000","0.2669788797061764"
"3256","1","0.25","0.75","0.02","300","15","1000","0.3667768595041532"
"3257","1","0.25","0.75","0.02","300","15","1000","0.28321395775943575"
"3258","1","0.25","0.75","0.02","300","15","1000","0.3550780532598935"
"3259","1","0.25","0.75","0.02","300","15","1000","0.29316804407715863"
"3260","1","0.25","0.75","0.02","300","15","1000","0.3214508723599868"
"3261","1","0.25","0.75","0.02","300","15","1000","0.28923783287422106"
"3262","1","0.25","0.75","0.02","300","15","1000","0.30809917355374006"
"3263","1","0.25","0.75","0.02","300","15","1000","0.4433608815427267"
"3264","1","0.25","0.75","0.02","300","15","1000","0.33065197428836174"
"3265","1","0.25","0.75","0.02","300","15","1000","0.31919191919193957"
"3266","1","0.25","0.75","0.02","300","15","1000","0.35781450872362275"
"3267","1","0.25","0.75","0.02","300","15","1000","0.2609733700643013"
"3268","1","0.25","0.75","0.02","300","15","1000","0.3467768595041511"
"3269","1","0.25","0.75","0.02","300","15","1000","0.34644628099175784"
"3270","1","0.25","0.75","0.02","300","15","1000","0.21673094582187183"
"3271","1","0.25","1","0.02","300","15","1000","0.3779247015610864"
"3272","1","0.25","1","0.02","300","15","1000","0.36224058769516304"
"3273","1","0.25","1","0.02","300","15","1000","0.36527089072545693"
"3274","1","0.25","1","0.02","300","15","1000","0.3165472910927699"
"3275","1","0.25","1","0.02","300","15","1000","0.27854912764005463"
"3276","1","0.25","1","0.02","300","15","1000","0.31878787878790094"
"3277","1","0.25","1","0.02","300","15","1000","0.28020202020204316"
"3278","1","0.25","1","0.02","300","15","1000","0.33039485766760845"
"3279","1","0.25","1","0.02","300","15","1000","0.31285583103767123"
"3280","1","0.25","1","0.02","300","15","1000","0.22842975206613747"
"3281","1","0.25","1","0.02","300","15","1000","0.2824609733700843"
"3282","1","0.25","1","0.02","300","15","1000","0.2664095500459349"
"3283","1","0.25","1","0.02","300","15","1000","0.29318640955007"
"3284","1","0.25","1","0.02","300","15","1000","0.3227180899908411"
"3286","1","0.25","1","0.02","300","15","1000","0.3719191919192122"
"3285","1","0.25","1","0.02","300","15","1000","0.44501377410470366"
"3287","1","0.25","1","0.02","300","15","1000","0.3609917355372076"
"3288","1","0.25","1","0.02","300","15","1000","0.2668686868687039"
"3289","1","0.25","1","0.02","300","15","1000","0.30762167125805356"
"3290","1","0.25","1","0.02","300","15","1000","0.2821303948576883"
"3291","1","0.25","1","0.02","300","15","1000","0.33302112029387354"
"3292","1","0.25","1","0.02","300","15","1000","0.27820018365475047"
"3293","1","0.25","1","0.02","300","15","1000","0.3997796143250916"
"3294","1","0.25","1","0.02","300","15","1000","0.32955004591370296"
"3295","1","0.25","1","0.02","300","15","1000","0.39966942148763035"
"3296","1","0.25","1","0.02","300","15","1000","0.38012855831040276"
"3297","1","0.25","1","0.02","300","15","1000","0.21961432506889175"
"3298","1","0.25","1","0.02","300","15","1000","0.3715151515151737"
"3299","1","0.25","1","0.02","300","15","1000","0.28069788797063966"
"3301","1","0.5","0","0.02","300","15","1000","0.4090909090909319"
"3300","1","0.25","1","0.02","300","15","1000","0.3811019283746821"
"3302","1","0.5","0","0.02","300","15","1000","0.3566207529844147"
"3303","1","0.5","0","0.02","300","15","1000","0.5354086317722918"
"3304","1","0.5","0","0.02","300","15","1000","0.4387695133150027"
"3305","1","0.5","0","0.02","300","15","1000","0.48591368227734333"
"3306","1","0.5","0","0.02","300","15","1000","0.3833976124885427"
"3307","1","0.5","0","0.02","300","15","1000","0.4714967860422613"
"3308","1","0.5","0","0.02","300","15","1000","0.4316620752984634"
"3309","1","0.5","0","0.02","300","15","1000","0.3967309458218855"
"3311","1","0.5","0","0.02","300","15","1000","0.43015610651976516"
"3310","1","0.5","0","0.02","300","15","1000","0.46089990817266047"
"3312","1","0.5","0","0.02","300","15","1000","0.420514233241533"
"3313","1","0.5","0","0.02","300","15","1000","0.46876033057854466"
"3314","1","0.5","0","0.02","300","15","1000","0.35197428833795"
"3315","1","0.5","0","0.02","300","15","1000","0.39895316804410236"
"3316","1","0.5","0","0.02","300","15","1000","0.37153351698808745"
"3318","1","0.5","0","0.02","300","15","1000","0.4006244260790018"
"3317","1","0.5","0","0.02","300","15","1000","0.5954453627181105"
"3319","1","0.5","0","0.02","300","15","1000","0.4169696969697258"
"3320","1","0.5","0","0.02","300","15","1000","0.3155371900826708"
"3321","1","0.5","0","0.02","300","15","1000","0.44949494949497937"
"3322","1","0.5","0","0.02","300","15","1000","0.499118457300299"
"3323","1","0.5","0","0.02","300","15","1000","0.37496786042243496"
"3324","1","0.5","0","0.02","300","15","1000","0.471974288337953"
"3325","1","0.5","0","0.02","300","15","1000","0.3983103764922237"
"3326","1","0.5","0","0.02","300","15","1000","0.5011570247934163"
"3327","1","0.5","0","0.02","300","15","1000","0.41265381083565505"
"3328","1","0.5","0","0.02","300","15","1000","0.3991184573003045"
"3329","1","0.5","0","0.02","300","15","1000","0.4934802571166442"
"3330","1","0.5","0","0.02","300","15","1000","0.4544903581267516"
"3331","1","0.5","0.25","0.02","300","15","1000","0.4579063360881796"
"3332","1","0.5","0.25","0.02","300","15","1000","0.41052341597798897"
"3333","1","0.5","0.25","0.02","300","15","1000","0.3237098255280361"
"3334","1","0.5","0.25","0.02","300","15","1000","0.3813406795225307"
"3335","1","0.5","0.25","0.02","300","15","1000","0.3576308539945128"
"3336","1","0.5","0.25","0.02","300","15","1000","0.3566391184573228"
"3337","1","0.5","0.25","0.02","300","15","1000","0.4606244260790009"
"3338","1","0.5","0.25","0.02","300","15","1000","0.3413957759412534"
"3339","1","0.5","0.25","0.02","300","15","1000","0.3850505050505298"
"3340","1","0.5","0.25","0.02","300","15","1000","0.4982736455463982"
"3341","1","0.5","0.25","0.02","300","15","1000","0.401836547291125"
"3342","1","0.5","0.25","0.02","300","15","1000","0.4276767676767906"
"3343","1","0.5","0.25","0.02","300","15","1000","0.4608631772268413"
"3344","1","0.5","0.25","0.02","300","15","1000","0.3728925619834958"
"3345","1","0.5","0.25","0.02","300","15","1000","0.3827731864095772"
"3346","1","0.5","0.25","0.02","300","15","1000","0.47118457300277383"
"3347","1","0.5","0.25","0.02","300","15","1000","0.3260238751148075"
"3348","1","0.5","0.25","0.02","300","15","1000","0.2982001836547576"
"3349","1","0.5","0.25","0.02","300","15","1000","0.49349862258956034"
"3350","1","0.5","0.25","0.02","300","15","1000","0.4449770431588894"
"3351","1","0.5","0.25","0.02","300","15","1000","0.3636179981634767"
"3352","1","0.5","0.25","0.02","300","15","1000","0.3680073461891911"
"3353","1","0.5","0.25","0.02","300","15","1000","0.4227915518824843"
"3354","1","0.5","0.25","0.02","300","15","1000","0.45676767676770286"
"3355","1","0.5","0.25","0.02","300","15","1000","0.3834527089072794"
"3356","1","0.5","0.25","0.02","300","15","1000","0.48066115702481815"
"3357","1","0.5","0.25","0.02","300","15","1000","0.3861157024793677"
"3359","1","0.5","0.25","0.02","300","15","1000","0.40723599632692953"
"3358","1","0.5","0.25","0.02","300","15","1000","0.34718089990819984"
"3360","1","0.5","0.25","0.02","300","15","1000","0.3510192837465763"
"3361","1","0.5","0.5","0.02","300","15","1000","0.5171900826446622"
"3362","1","0.5","0.5","0.02","300","15","1000","0.37382920110194895"
"3363","1","0.5","0.5","0.02","300","15","1000","0.4377594123048943"
"3364","1","0.5","0.5","0.02","300","15","1000","0.3639485766758806"
"3365","1","0.5","0.5","0.02","300","15","1000","0.43651056014694956"
"3366","1","0.5","0.5","0.02","300","15","1000","0.3968227731864287"
"3367","1","0.5","0.5","0.02","300","15","1000","0.3653810835629286"
"3368","1","0.5","0.5","0.02","300","15","1000","0.38767676767679515"
"3369","1","0.5","0.5","0.02","300","15","1000","0.4264462809917673"
"3370","1","0.5","0.5","0.02","300","15","1000","0.4119926538108572"
"3371","1","0.5","0.5","0.02","300","15","1000","0.3804407713498859"
"3372","1","0.5","0.5","0.02","300","15","1000","0.40993572084484103"
"3373","1","0.5","0.5","0.02","300","15","1000","0.36999081726356675"
"3374","1","0.5","0.5","0.02","300","15","1000","0.45507805325989176"
"3375","1","0.5","0.5","0.02","300","15","1000","0.2937557392103139"
"3376","1","0.5","0.5","0.02","300","15","1000","0.27228650137743543"
"3377","1","0.5","0.5","0.02","300","15","1000","0.3719008264463081"
"3378","1","0.5","0.5","0.02","300","15","1000","0.6222405876951557"
"3379","1","0.5","0.5","0.02","300","15","1000","0.4672543617998422"
"3380","1","0.5","0.5","0.02","300","15","1000","0.3616896235078345"
"3381","1","0.5","0.5","0.02","300","15","1000","0.5149678604224321"
"3382","1","0.5","0.5","0.02","300","15","1000","0.4518089990817559"
"3383","1","0.5","0.5","0.02","300","15","1000","0.4404407713498909"
"3384","1","0.5","0.5","0.02","300","15","1000","0.39520661157027404"
"3385","1","0.5","0.5","0.02","300","15","1000","0.3585491276400697"
"3386","1","0.5","0.5","0.02","300","15","1000","0.4641505968778916"
"3388","1","0.5","0.5","0.02","300","15","1000","0.4351882460973592"
"3387","1","0.5","0.5","0.02","300","15","1000","0.42945821854915794"
"3389","1","0.5","0.5","0.02","300","15","1000","0.3570615243342722"
"3390","1","0.5","0.5","0.02","300","15","1000","0.3716437098255546"
"3391","1","0.5","0.75","0.02","300","15","1000","0.3917906336088478"
"3392","1","0.5","0.75","0.02","300","15","1000","0.4913314967860757"
"3393","1","0.5","0.75","0.02","300","15","1000","0.5175757575757867"
"3395","1","0.5","0.75","0.02","300","15","1000","0.5509825528007573"
"3394","1","0.5","0.75","0.02","300","15","1000","0.3732047750229843"
"3396","1","0.5","0.75","0.02","300","15","1000","0.4521579430670626"
"3397","1","0.5","0.75","0.02","300","15","1000","0.48951331496788686"
"3398","1","0.5","0.75","0.02","300","15","1000","0.3854361799816599"
"3399","1","0.5","0.75","0.02","300","15","1000","0.4901193755739489"
"3400","1","0.5","0.75","0.02","300","15","1000","0.4633976124885485"
"3401","1","0.5","0.75","0.02","300","15","1000","0.42571166207533095"
"3402","1","0.5","0.75","0.02","300","15","1000","0.3782736455464033"
"3403","1","0.5","0.75","0.02","300","15","1000","0.35917355371903864"
"3405","1","0.5","0.75","0.02","300","15","1000","0.501652892562008"
"3404","1","0.5","0.75","0.02","300","15","1000","0.4518457300275724"
"3406","1","0.5","0.75","0.02","300","15","1000","0.4519191919192178"
"3407","1","0.5","0.75","0.02","300","15","1000","0.375555555555582"
"3408","1","0.5","0.75","0.02","300","15","1000","0.38196510560149743"
"3409","1","0.5","0.75","0.02","300","15","1000","0.48185491276403425"
"3410","1","0.5","0.75","0.02","300","15","1000","0.39845730027550963"
"3411","1","0.5","0.75","0.02","300","15","1000","0.4390082644628354"
"3412","1","0.5","0.75","0.02","300","15","1000","0.4482460973370328"
"3413","1","0.5","0.75","0.02","300","15","1000","0.3894765840220721"
"3414","1","0.5","0.75","0.02","300","15","1000","0.4315702479339127"
"3416","1","0.5","0.75","0.02","300","15","1000","0.4725436179981945"
"3415","1","0.5","0.75","0.02","300","15","1000","0.4485399449036052"
"3417","1","0.5","0.75","0.02","300","15","1000","0.494471992653836"
"3418","1","0.5","0.75","0.02","300","15","1000","0.4004407713498864"
"3419","1","0.5","0.75","0.02","300","15","1000","0.4318640955004882"
"3420","1","0.5","0.75","0.02","300","15","1000","0.38552800734621673"
"3421","1","0.5","1","0.02","300","15","1000","0.34073461891646295"
"3422","1","0.5","1","0.02","300","15","1000","0.4398163452709161"
"3423","1","0.5","1","0.02","300","15","1000","0.5139761248852469"
"3424","1","0.5","1","0.02","300","15","1000","0.40549127640039534"
"3425","1","0.5","1","0.02","300","15","1000","0.46326905417817155"
"3426","1","0.5","1","0.02","300","15","1000","0.4109825528007635"
"3427","1","0.5","1","0.02","300","15","1000","0.46077134986228785"
"3428","1","0.5","1","0.02","300","15","1000","0.28528925619837214"
"3429","1","0.5","1","0.02","300","15","1000","0.5144719926538369"
"3430","1","0.5","1","0.02","300","15","1000","0.36036730945824336"
"3431","1","0.5","1","0.02","300","15","1000","0.3983471074380432"
"3432","1","0.5","1","0.02","300","15","1000","0.44165289256201185"
"3433","1","0.5","1","0.02","300","15","1000","0.3489990817263827"
"3434","1","0.5","1","0.02","300","15","1000","0.5174471992654098"
"3435","1","0.5","1","0.02","300","15","1000","0.32394857667587484"
"3436","1","0.5","1","0.02","300","15","1000","0.41735537190085603"
"3437","1","0.5","1","0.02","300","15","1000","0.36791551882463935"
"3438","1","0.5","1","0.02","300","15","1000","0.528741965105628"
"3439","1","0.5","1","0.02","300","15","1000","0.3751515151515404"
"3440","1","0.5","1","0.02","300","15","1000","0.4965840220385948"
"3441","1","0.5","1","0.02","300","15","1000","0.40132231404960234"
"3442","1","0.5","1","0.02","300","15","1000","0.48734618916440087"
"3443","1","0.5","1","0.02","300","15","1000","0.46752984389350305"
"3444","1","0.5","1","0.02","300","15","1000","0.4909458218549475"
"3445","1","0.5","1","0.02","300","15","1000","0.47331496786044397"
"3446","1","0.5","1","0.02","300","15","1000","0.38431588613409445"
"3447","1","0.5","1","0.02","300","15","1000","0.3462075298439166"
"3448","1","0.5","1","0.02","300","15","1000","0.42993572084483556"
"3449","1","0.5","1","0.02","300","15","1000","0.4349862258953421"
"3450","1","0.5","1","0.02","300","15","1000","0.37392102846651015"
"3451","1","0.75","0","0.02","300","15","1000","0.49076216712583676"
"3452","1","0.75","0","0.02","300","15","1000","0.5070339761249164"
"3453","1","0.75","0","0.02","300","15","1000","0.457318640955034"
"3454","1","0.75","0","0.02","300","15","1000","0.4937741046832256"
"3455","1","0.75","0","0.02","300","15","1000","0.4329292929293211"
"3456","1","0.75","0","0.02","300","15","1000","0.45414141414143777"
"3457","1","0.75","0","0.02","300","15","1000","0.47046831955925883"
"3458","1","0.75","0","0.02","300","15","1000","0.48705234159782523"
"3459","1","0.75","0","0.02","300","15","1000","0.3581083562902013"
"3460","1","0.75","0","0.02","300","15","1000","0.4271992653811115"
"3461","1","0.75","0","0.02","300","15","1000","0.5139393939394259"
"3462","1","0.75","0","0.02","300","15","1000","0.4083930211203214"
"3463","1","0.75","0","0.02","300","15","1000","0.48426078971536607"
"3464","1","0.75","0","0.02","300","15","1000","0.5194674012856124"
"3465","1","0.75","0","0.02","300","15","1000","0.44835629017450074"
"3466","1","0.75","0","0.02","300","15","1000","0.3578145087236273"
"3467","1","0.75","0","0.02","300","15","1000","0.4931496786042517"
"3468","1","0.75","0","0.02","300","15","1000","0.436271808999117"
"3470","1","0.75","0","0.02","300","15","1000","0.5816896235078386"
"3469","1","0.75","0","0.02","300","15","1000","0.5236179981634768"
"3471","1","0.75","0","0.02","300","15","1000","0.5789348025711973"
"3472","1","0.75","0","0.02","300","15","1000","0.4760330578512659"
"3473","1","0.75","0","0.02","300","15","1000","0.5738659320477741"
"3474","1","0.75","0","0.02","300","15","1000","0.42602387511481105"
"3475","1","0.75","0","0.02","300","15","1000","0.5531864095500784"
"3476","1","0.75","0","0.02","300","15","1000","0.4244995408632034"
"3477","1","0.75","0","0.02","300","15","1000","0.45518824609736325"
"3478","1","0.75","0","0.02","300","15","1000","0.49359044995411144"
"3479","1","0.75","0","0.02","300","15","1000","0.4505050505050827"
"3480","1","0.75","0","0.02","300","15","1000","0.40101010101012474"
"3481","1","0.75","0.25","0.02","300","15","1000","0.5288521579430915"
"3482","1","0.75","0.25","0.02","300","15","1000","0.6189715335170132"
"3483","1","0.75","0.25","0.02","300","15","1000","0.5119191919192201"
"3484","1","0.75","0.25","0.02","300","15","1000","0.4280624426079269"
"3485","1","0.75","0.25","0.02","300","15","1000","0.5574655647383147"
"3487","1","0.75","0.25","0.02","300","15","1000","0.5918273645546615"
"3486","1","0.75","0.25","0.02","300","15","1000","0.3419283746556741"
"3488","1","0.75","0.25","0.02","300","15","1000","0.41976124885218785"
"3489","1","0.75","0.25","0.02","300","15","1000","0.45873278236917153"
"3490","1","0.75","0.25","0.02","300","15","1000","0.5168962350780795"
"3491","1","0.75","0.25","0.02","300","15","1000","0.471092745638227"
"3492","1","0.75","0.25","0.02","300","15","1000","0.44506887052344424"
"3493","1","0.75","0.25","0.02","300","15","1000","0.4267584940312492"
"3494","1","0.75","0.25","0.02","300","15","1000","0.46148760330582184"
"3495","1","0.75","0.25","0.02","300","15","1000","0.47528007346191486"
"3497","1","0.75","0.25","0.02","300","15","1000","0.5246280991735776"
"3496","1","0.75","0.25","0.02","300","15","1000","0.5308172635445672"
